PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
916477060.0,60.0,RL,68.0,11800.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,766.0,Unf,0.0,356.0,1122.0,GasA,Ex,Y,SBrkr,1146.0,1340.0,0.0,2486.0,1.0,0.0,3.0,1.0,5.0,1.0,Gd,10.0,Typ,1.0,Gd,BuiltIn,2003.0,Fin,2.0,452.0,TA,TA,Y,143.0,32.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2007.0,WD ,Normal,279900.0
917425190.0,20.0,RL,50.0,35133.0,Grvl,Grvl,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5.0,4.0,1963.0,1963.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159.0,Unf,0.0,413.0,1572.0,GasA,Gd,Y,SBrkr,1572.0,0.0,0.0,1572.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,2.0,TA,2Types,1963.0,RFn,3.0,995.0,TA,TA,Y,0.0,263.0,0.0,0.0,263.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2007.0,WD ,Normal,186700.0
921126010.0,20.0,RL,93.0,15306.0,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,80.0,Unf,0.0,1652.0,1732.0,GasA,Ex,Y,SBrkr,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,712.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2007.0,New,Partial,283463.0
921128030.0,20.0,RL,85.0,12633.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10.0,5.0,2006.0,2007.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1824.0,1824.0,GasA,Ex,Y,SBrkr,1824.0,0.0,0.0,1824.0,0.0,0.0,2.0,0.0,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,932.0,TA,TA,Y,160.0,36.0,0.0,0.0,108.0,0.0,Ex,MnPrv,Shed,0.0,9.0,2007.0,New,Partial,392000.0
921205070.0,60.0,RL,88.0,12665.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8.0,5.0,2005.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,Gd,TA,PConc,Gd,Gd,Gd,Unf,0.0,Unf,0.0,1094.0,1094.0,GasA,Ex,Y,SBrkr,1133.0,1349.0,0.0,2482.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,BuiltIn,2005.0,Fin,3.0,642.0,TA,TA,Y,144.0,39.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,2.0,2007.0,WD ,Normal,281213.0
923202134.0,20.0,RL,70.0,8402.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,Ex,Y,SBrkr,1120.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0.0,30.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,12.0,2007.0,New,Partial,147000.0
923202220.0,20.0,RL,200.0,43500.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,3.0,5.0,1953.0,1953.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,2034.0,0.0,0.0,2034.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,9.0,Min1,0.0,Gd,2Types,1953.0,RFn,4.0,1041.0,TA,TA,N,483.0,266.0,0.0,0.0,0.0,561.0,TA,GdPrv,Shed,0.0,6.0,2007.0,WD ,Normal,130000.0
923203010.0,120.0,RM,62.0,6710.0,Pave,Grvl,IR1,Lvl,AllPub,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6.0,5.0,1996.0,1997.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,TA,TA,PConc,Ex,TA,Av,Rec,16.0,GLQ,904.0,0.0,920.0,GasA,Ex,Y,SBrkr,936.0,0.0,0.0,936.0,2.0,0.0,0.0,1.0,0.0,1.0,TA,3.0,Typ,0.0,Gd,Attchd,1996.0,Fin,2.0,460.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,140000.0
923204050.0,20.0,RL,94.0,25286.0,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4.0,5.0,1963.0,1963.0,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633.0,Unf,0.0,431.0,1064.0,GasA,Gd,Y,SBrkr,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1963.0,Unf,2.0,648.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2007.0,WD ,Normal,132250.0
923204140.0,90.0,RL,100.0,25000.0,Pave,Grvl,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5.0,4.0,1967.0,1967.0,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,1632.0,1632.0,GasA,TA,Y,SBrkr,1632.0,0.0,0.0,1632.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,Gd,Attchd,1967.0,Unf,2.0,576.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,143000.0
923205025.0,190.0,RL,68.0,32463.0,Pave,Grvl,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4.0,4.0,1961.0,1975.0,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159.0,Unf,0.0,90.0,1249.0,GasA,Ex,Y,SBrkr,1622.0,0.0,0.0,1622.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,2Types,1975.0,Fin,4.0,1356.0,TA,TA,Y,439.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2007.0,WD ,Normal,168000.0
923225040.0,120.0,RM,44.0,4224.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5.0,7.0,1976.0,1976.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840.0,Unf,0.0,200.0,1040.0,GasA,TA,Y,SBrkr,1060.0,0.0,0.0,1060.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1976.0,Unf,2.0,572.0,TA,TA,Y,100.0,110.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,129900.0
923225050.0,120.0,RM,44.0,4224.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5.0,5.0,1976.0,1976.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874.0,Unf,0.0,268.0,1142.0,GasA,TA,Y,SBrkr,1142.0,0.0,0.0,1142.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Attchd,1976.0,Fin,2.0,528.0,TA,TA,Y,536.0,90.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,8.0,2007.0,WD ,Normal,134000.0
923226300.0,160.0,RM,21.0,1504.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4.0,4.0,1972.0,1972.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,252.0,Unf,0.0,294.0,546.0,GasA,TA,Y,SBrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1972.0,Unf,1.0,253.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2007.0,WD ,Normal,85500.0
923228200.0,180.0,RM,68.0,1533.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4.0,5.0,1970.0,1970.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,503.0,Unf,0.0,27.0,530.0,GasA,TA,Y,SBrkr,530.0,462.0,0.0,992.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,Gd,BuiltIn,1970.0,Fin,1.0,297.0,TA,TA,Y,112.0,97.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2007.0,WD ,Normal,106500.0
923228220.0,160.0,RM,21.0,1495.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4.0,6.0,1970.0,1970.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,189.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,162.0,546.0,GasA,Ex,Y,SBrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2007.0,WD ,Normal,93900.0
923228250.0,160.0,RM,21.0,2001.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4.0,5.0,1970.0,1970.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Fa,Y,SBrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2007.0,WD ,Normal,75000.0
923228290.0,180.0,RM,21.0,1936.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4.0,6.0,1970.0,1970.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,499.0,0.0,630.0,GasA,Gd,Y,SBrkr,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,TA,3.0,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,12.0,2007.0,WD ,Normal,84500.0
923228390.0,160.0,RM,21.0,1890.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4.0,3.0,1976.0,1976.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Ex,Y,SBrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1976.0,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,GdWo,Shed,0.0,4.0,2007.0,COD,Normal,75190.0
923229010.0,80.0,RL,68.0,11333.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6.0,5.0,1976.0,1976.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539.0,Unf,0.0,490.0,1029.0,GasA,TA,Y,SBrkr,1062.0,0.0,0.0,1062.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,2.0,TA,Attchd,1976.0,RFn,2.0,539.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2007.0,WD ,Normal,146800.0
923229040.0,85.0,RL,72.0,9129.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,PConc,Gd,TA,Av,GLQ,923.0,Unf,0.0,0.0,923.0,GasA,TA,Y,SBrkr,1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,4.0,Typ,1.0,Fa,Attchd,1977.0,Fin,2.0,678.0,TA,TA,Y,201.0,66.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2007.0,WD ,Normal,153500.0
923229100.0,80.0,RL,68.0,15957.0,Pave,Grvl,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,6.0,6.0,1977.0,1977.0,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1148.0,Unf,0.0,96.0,1244.0,GasA,TA,Y,SBrkr,1356.0,0.0,0.0,1356.0,2.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1977.0,Fin,2.0,528.0,TA,TA,Y,1424.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,9.0,2007.0,WD ,Normal,188000.0
923229140.0,20.0,RL,61.0,33983.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,6.0,1977.0,1994.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,Fa,PConc,TA,TA,Mn,ALQ,1112.0,Unf,0.0,48.0,1160.0,GasA,TA,Y,SBrkr,1676.0,0.0,0.0,1676.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Mod,2.0,TA,Attchd,1977.0,RFn,2.0,672.0,TA,TA,P,690.0,90.0,0.0,0.0,0.0,0.0,Ex,GdPrv,Shed,0.0,5.0,2007.0,WD ,Normal,196000.0
923230010.0,60.0,RL,68.0,8286.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5.0,7.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Rec,531.0,Unf,0.0,185.0,716.0,GasA,Ex,Y,SBrkr,716.0,716.0,0.0,1432.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1977.0,Fin,2.0,531.0,TA,TA,Y,0.0,136.0,0.0,0.0,240.0,0.0,Ex,GdPrv,Shed,0.0,6.0,2007.0,WD ,Normal,157000.0
923230120.0,85.0,RL,50.0,6723.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5.0,7.0,1971.0,1971.0,Gable,CompShg,Wd Sdng,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,796.0,Unf,0.0,0.0,796.0,GasA,TA,Y,SBrkr,796.0,0.0,0.0,796.0,0.0,1.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,129.0,0.0,0.0,0.0,0.0,0.0,Ex,GdWo,Shed,0.0,9.0,2007.0,WD ,Normal,138000.0
923230180.0,85.0,RL,54.0,7244.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5.0,7.0,1970.0,1970.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,619.0,Unf,0.0,149.0,768.0,GasA,Ex,Y,SBrkr,768.0,0.0,0.0,768.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Gd,Detchd,1987.0,Unf,2.0,624.0,TA,TA,Y,104.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2007.0,WD ,Normal,129500.0
923251160.0,20.0,RL,124.0,27697.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4.0,3.0,1961.0,1961.0,Shed,CompShg,Plywood,Plywood,CBlock,198.0,TA,TA,CBlock,TA,TA,No,BLQ,811.0,Unf,0.0,585.0,1396.0,GasA,TA,N,SBrkr,1608.0,0.0,0.0,1608.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1961.0,Unf,1.0,444.0,TA,Fa,Y,152.0,38.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,11.0,2007.0,COD,Abnorml,80000.0
923252080.0,20.0,RL,69.0,7599.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4.0,6.0,1982.0,2006.0,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,565.0,Unf,0.0,280.0,845.0,GasA,TA,Y,SBrkr,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,Gd,Detchd,1987.0,Unf,2.0,360.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,129500.0
923275010.0,20.0,RL,68.0,11000.0,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,6.0,1976.0,2003.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,LwQ,1090.0,Unf,0.0,0.0,1090.0,GasA,TA,Y,SBrkr,1178.0,0.0,0.0,1178.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1976.0,Unf,2.0,502.0,TA,TA,Y,0.0,44.0,0.0,0.0,88.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,135000.0
923275200.0,20.0,RL,76.0,8314.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,7.0,1982.0,1982.0,Gable,CompShg,HdBoard,ImStucc,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,546.0,Unf,0.0,270.0,816.0,GasA,TA,Y,SBrkr,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2007.0,WD ,Normal,124500.0
923276180.0,20.0,RL,65.0,11625.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,7.0,1983.0,1983.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,596.0,Unf,0.0,220.0,816.0,GasA,TA,Y,SBrkr,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,Gd,Attchd,1983.0,Fin,1.0,264.0,TA,TA,Y,330.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2007.0,WD ,Normal,139000.0
923400150.0,20.0,RL,63.0,10712.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,5.0,1991.0,1992.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,212.0,Unf,0.0,762.0,974.0,GasA,TA,Y,SBrkr,974.0,0.0,0.0,974.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,9.0,2007.0,Oth,Abnorml,93500.0
923425030.0,20.0,RL,62.0,10447.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,6.0,1984.0,1984.0,Gable,CompShg,Plywood,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,516.0,Unf,0.0,348.0,864.0,GasA,TA,Y,SBrkr,887.0,0.0,0.0,887.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1984.0,RFn,1.0,288.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,12.0,2007.0,WD ,Normal,124500.0
526302030.0,20.0,RL,68.0,11027.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1954.0,1954.0,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Rec,539.0,171.0,1178.0,GasA,Gd,Y,SBrkr,1293.0,0.0,0.0,1293.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1954.0,RFn,2.0,452.0,TA,TA,Y,280.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2006.0,WD ,Normal,149900.0
526302040.0,20.0,RL,85.0,10533.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1956.0,1956.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,TA,Gd,CBlock,TA,TA,No,Rec,773.0,Unf,0.0,235.0,1008.0,GasA,TA,Y,SBrkr,1024.0,0.0,0.0,1024.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0.0,0.0,0.0,0.0,280.0,0.0,Ex,MnPrv,Shed,0.0,8.0,2006.0,WD ,Normal,157500.0
526302120.0,20.0,RL,68.0,11765.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1957.0,1957.0,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302.0,TA,TA,CBlock,TA,TA,Mn,Rec,1127.0,Unf,0.0,490.0,1617.0,GasA,Fa,Y,SBrkr,1797.0,0.0,0.0,1797.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1957.0,Unf,3.0,963.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2006.0,WD ,Normal,169000.0
526303060.0,20.0,RL,68.0,39384.0,Pave,Grvl,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1957.0,1957.0,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1110.0,Unf,0.0,595.0,1705.0,GasA,Ex,Y,SBrkr,1390.0,0.0,0.0,1390.0,1.0,0.0,1.0,1.0,1.0,1.0,Ex,4.0,Min1,2.0,Gd,Attchd,1957.0,Unf,2.0,550.0,TA,TA,Y,0.0,189.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,10.0,2006.0,WD ,Abnorml,252000.0
526354020.0,20.0,RL,90.0,11727.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.0,6.0,1969.0,1969.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1851.0,1851.0,GasA,Gd,Y,SBrkr,1851.0,0.0,0.0,1851.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1969.0,Fin,2.0,506.0,TA,TA,Y,0.0,146.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2006.0,WD ,Normal,192100.0
527105060.0,60.0,RL,60.0,8238.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,GLQ,700.0,Unf,0.0,113.0,813.0,GasA,Ex,Y,SBrkr,813.0,712.0,0.0,1525.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1997.0,Fin,2.0,400.0,TA,TA,Y,421.0,72.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2006.0,WD ,Normal,183500.0
